project,pr_name,pr_base_branch,build_id,build_duration,build_timestamp,build_result,build_head_sha,ts_duration,passcount,failcount,skipcount,build_date
hbase,PR-4320,master,1,4558,1649086183,UNSTABLE,12787af49a404c753f237115544bcf05ed01a8a3,10038.314,591,1,38,2022-04-04
hbase,PR-4294,master,5,15779,1649212493,UNSTABLE,d0f90aa4cb7357ba215c04f24943932499e78066,77870.28,14046,2,76,2022-04-05
hbase,PR-4349,master,1,1585,1649987981,SUCCESS,4032a1bab4856e08eabfd04f3b3a02435f531748,112.806,652,0,0,2022-04-14
hbase,PR-4258,master,7,12910,1650903011,SUCCESS,3424df3c323f2378cdb15a8c893a91fddae963f6,69548.3,11950,0,64,2022-04-25
hbase,PR-4258,master,8,12955,1651207207,UNSTABLE,5936624abedb47a63e6798848e4256f12bb64e07,69699.87,11962,4,64,2022-04-28
hbase,PR-4258,master,9,14546,1651225143,SUCCESS,c2b9282a311090711150c49b71ae12ceea76a456,73320.54,11966,0,64,2022-04-29
hbase,PR-4258,master,10,15478,1651741389,SUCCESS,e5f8373d2d1616a4f923c0ba91a36a02365ccbf9,77409.43,12110,0,64,2022-05-05
hbase,PR-4258,master,11,17399,1651833819,UNSTABLE,57ca80ada09fec8481552106c92d648d86b4910b,89953.46,12109,2,64,2022-05-06
hbase,PR-4423,master,2,24102,1653482390,UNSTABLE,b0d8154bc5aab0ea9c3db0433426ec9445929247,106620.27,17322,0,144,2022-05-25
hbase,PR-4423,master,3,694,1653506493,SUCCESS,21147dcc0858dfea6726d3c735fc3057b2b4309a,0.107999995,2,0,0,2022-05-25
hbase,PR-4423,master,4,1068,1653522400,SUCCESS,f00c811bcd8971cfcf0281b5f0bba3eb7efb0f4b,2175.9119,18,0,0,2022-05-25
hbase,PR-4423,master,5,674,1653525890,UNSTABLE,f8e37c2f80d15866d764fab7d9938a2aefac8bff,474.18204,2,16,0,2022-05-25
hbase,PR-4423,master,6,1449,1653527690,SUCCESS,9eb6fe328477dd3cc852dc2fa89f2c7f77edb069,2166.851,18,0,0,2022-05-25
hbase,PR-4423,master,7,995,1653529490,SUCCESS,2088feb5847bbf0317fb22e2b310144e6bd1c21a,2166.212,18,0,0,2022-05-25
hbase,PR-4423,master,13,951,1653536691,SUCCESS,8d4e6dc6931795ff9d7aa0c6eb5f3f52f5270124,2176.405,18,0,0,2022-05-25
hbase,PR-4483,master,1,36091,1654194620,ABORTED,96934f15d330c174c6e02121d40e3405442845f2,72510.83,12680,7,70,2022-06-02
hbase,PR-4483,master,2,36067,1654334084,ABORTED,c9fc8e03a145616c9e6269cc36256a43782c2607,74961.66,12655,8,70,2022-06-04
hbase,PR-4258,master,12,13744,1655093414,UNSTABLE,528cc1e29eb3c76d4bb24b7743011c0437b94938,75959.91,13120,1,74,2022-06-12
hbase,PR-4531,master,1,1104,1655170782,SUCCESS,6b3f3eec00cbdcb52ff240f26fc11e1762c61ab6,2202.239,18,0,0,2022-06-13
hbase,PR-4540,master,1,13918,1655363084,UNSTABLE,93e85f8a83f003639d16dbb90c084e297600906e,73935.21,13239,1,78,2022-06-16
hbase,PR-4545,master,1,1644,1655449185,UNSTABLE,645744cb4567a635b6ddc9650dc64c432cddf6be,255.187,74,0,0,2022-06-17
hbase,PR-4545,master,2,1946,1655454585,SUCCESS,7b16091fc9f5295432f83efce2adc67786eb576b,246.212,74,0,0,2022-06-17
hbase,PR-4555,master,1,1317,1655809480,SUCCESS,d769ec093d24d95a89abdb0c5ee5ee3d947d2ade,2186.7898,18,0,0,2022-06-21
hbase,PR-4570,master,1,14213,1655980185,UNSTABLE,cc22be004fc48452cdcc13628614cfab5b43277e,77896.55,13021,2,74,2022-06-23
hbase,PR-4555,master,2,1290,1656338398,UNSTABLE,06104a944dfe4934c979e63b73eb83514fdc6d9c,2249.537,16,2,0,2022-06-27
hbase,PR-4555,master,3,1222,1656342298,UNSTABLE,2d5db0433fedb6762017749356c530168fa75459,2335.061,16,2,0,2022-06-27
hbase,PR-4206,master,2,15054,1657284033,SUCCESS,15e6f2bd74976a5d2c89bf43e3ffaf0de4705567,77810.836,13056,0,74,2022-07-08
hbase,PR-4555,master,4,988,1658063840,UNSTABLE,2d5db0433fedb6762017749356c530168fa75459,2212.6716,16,2,0,2022-07-17
hbase,PR-4660,master,1,14006,1658934174,UNSTABLE,c43a95115c647451ce6efe611782a89707611c7c,75290.57,13289,4,74,2022-07-27
hbase,PR-4661,master,1,15291,1658966984,UNSTABLE,9f8b2f82b68b72fb9d0e43121383d449bdd27e8a,55493.547,9788,0,57,2022-07-27
hbase,PR-4555,master,5,1475,1660663508,UNSTABLE,205d616f36f6a68a16bc3524a97c92f327b5f4be,2344.662,16,2,0,2022-08-16
hbase,PR-4719,master,1,1364,1661243686,UNSTABLE,0047b6e2c5e0bd972d9d351e1af2d4f803ad6681,3.6180003,50,2,0,2022-08-23
hbase,PR-4720,master,1,13875,1661246381,UNSTABLE,1bc0511fb60a7ed3f24e1b2df818fe4222c72411,74645.195,14236,0,78,2022-08-23
hbase,PR-4721,master,1,14022,1661249987,UNSTABLE,01c5d28763129f1beec5c513a85659a2e493c3ee,74692.234,13568,0,82,2022-08-23
hbase,PR-4660,master,2,17565,1661250002,UNSTABLE,6073c69d6fef6fae4e55d4bfec20d182dedf4ad8,88634.66,13574,2,78,2022-08-23
hbase,PR-4720,master,2,13806,1661260258,SUCCESS,245080f85b3948f69afc282a71a4bbdf494bc1ef,74850.664,14236,0,78,2022-08-23
hbase,PR-4721,master,2,14014,1661264011,UNSTABLE,3ae887964fe9d8908ca00cc87a40b8852cbc1790,75255.25,13562,5,82,2022-08-23
hbase,PR-4721,master,3,17125,1661278026,UNSTABLE,77d723970975b8953952dec2f36a4863e10fd82c,82918.31,13554,9,82,2022-08-23
hbase,PR-4721,master,4,13355,1661308815,UNSTABLE,b79d4c27787e5025d49689b5105caa0575b59ac8,74102.016,13567,1,82,2022-08-23
hbase,PR-4721,master,5,14251,1661322172,UNSTABLE,05a8e9f0bd79d8a148ad6284ab90a09bff2c1285,77360.11,13567,1,82,2022-08-24
hbase,PR-4721,master,6,36053,1661342385,ABORTED,05a8e9f0bd79d8a148ad6284ab90a09bff2c1285,79348.39,13566,3,82,2022-08-24
hbase,PR-4721,master,7,15421,1661436890,UNSTABLE,02d12991ff8975ab3e4c5fbd343ab76c96fc9a2f,78421.625,13567,1,82,2022-08-25
hbase,PR-4721,master,8,14445,1661516092,SUCCESS,800e9b4226f03cc0170f8ce5a3c6b22aa48f2b15,76591.27,13662,0,82,2022-08-26
hbase,PR-4765,master,1,36063,1662435282,ABORTED,35a9faff099b79d8cbc2086a01bcb15627deef10,76588.19,12705,12,68,2022-09-05
hbase,PR-4765,master,2,36040,1662614989,ABORTED,f1df0eeed4916a22fdd6ea65b25867e6b8c9b5f5,76170.266,13672,4,70,2022-09-08
hbase,PR-4765,master,3,19078,1662651030,UNSTABLE,b85e93491b6ef2c5df18cc691870042b1c68e3eb,99635.62,13665,5,70,2022-09-08
hbase,PR-4765,master,4,13951,1662691787,UNSTABLE,a5bf102d3f90057029e03bfc4935efef1aa0571f,73893.35,13670,0,70,2022-09-08
hbase,PR-4765,master,5,13387,1662705739,UNSTABLE,e296594aedfd3533a6f69292c3f0cc2fe02e0d15,65805.88,12144,0,62,2022-09-09
hbase,PR-4765,master,6,13742,1663036187,UNSTABLE,65f264ee42ce09d3b54092020434603f59962fd9,74118.27,13224,0,70,2022-09-12
hbase,PR-4785,master,1,13788,1663161585,UNSTABLE,f82a9f0c6f3f862555b8387d0f7e3dbfb56f6210,74624.086,13224,0,70,2022-09-14
hbase,PR-4765,master,7,18639,1663300793,UNSTABLE,18fb6e70633309374eac70e7345c990a3ef3ba14,86091.055,13219,2,70,2022-09-15
hbase,PR-4765,master,8,14448,1663554898,SUCCESS,9f31f19fb095f618e880dc79cf9ff36b55feb9b9,75278.56,13340,0,70,2022-09-18
hbase,PR-4799,master,1,3066,1663951184,UNSTABLE,aa22468dfc63c976c1641cfe839ded9b18d1acec,5328.001,3084,20,12,2022-09-23
hbase,PR-4799,master,2,14534,1663964385,SUCCESS,54bacfff712532c269e241b791e87c9282aad22b,77668.6,14660,0,70,2022-09-23
hbase,PR-4555,master,7,1253,1668162921,UNSTABLE,2a851e14cc980dff78bc514167da144226ec06c8,2273.1628,18,2,0,2022-11-11
hbase,PR-4890,master,1,13425,1668999282,UNSTABLE,185ecb87e53204a742648f9eee97d892bf3b46e9,73703.46,14927,1,72,2022-11-20
hbase,PR-4891,master,1,14728,1669052065,UNSTABLE,8557fa1b6a1157d83acdf0a5a2878ed8821d0ee0,76219.55,15000,0,72,2022-11-21
hbase,PR-4891,master,2,14375,1669780484,SUCCESS,a59d4125556cdf5408410f37679b59a6d6d32213,74705.41,14642,0,66,2022-11-29
hbase,PR-1915,master,1,13462,1670213581,UNSTABLE,7678a46e65e66d325070cc8fee8d86c1781dd427,37076.62,7398,0,35,2022-12-04
hbase,PR-4916,master,1,13766,1670355581,UNSTABLE,ca9de913db797e875ccc595ea7bff27b73ab63a7,75148.25,14800,0,70,2022-12-06
hbase,PR-4916,master,2,19283,1670435687,UNSTABLE,faf5a271aad20d700ba6f76aba1b52e82040d3cb,87434.016,14795,4,70,2022-12-07
hbase,PR-4935,master,1,36043,1671626986,ABORTED,eae0c46e2b5fa3a061f2fc8dd140f0e1021c5668,84506.97,15018,2,74,2022-12-21
hbase,PR-4891,master,3,17244,1671715492,UNSTABLE,c21b0abc648b3108a000d20b8e96b2a01c4dac5a,82807.5,15118,0,74,2022-12-22
hbase,PR-4979,master,1,1489,1673972391,SUCCESS,340aaaf1fe821e5bbe324c7939d34e9d2310057f,15.07,12,0,0,2023-01-17
hbase,PR-4799,master,3,15275,1674036347,UNSTABLE,16690258b7c4c32b00eee5ce4383aa919f68fe5b,79847.16,17798,0,116,2023-01-18
hbase,PR-4799,master,4,15421,1674051624,UNSTABLE,a53a3fcae630f518cf55e1dbed5ff627a235fecb,79766.14,17797,1,116,2023-01-18
hbase,PR-4799,master,5,15301,1674124631,UNSTABLE,a53a3fcae630f518cf55e1dbed5ff627a235fecb,81306.53,17803,2,116,2023-01-19
hbase,PR-4979,master,2,1907,1674203986,SUCCESS,47af1fab2341d65a7394488d94e3e5bf47360072,14.167,12,0,0,2023-01-20
hbase,PR-4799,master,6,16602,1674461189,SUCCESS,a53a3fcae630f518cf55e1dbed5ff627a235fecb,83861.625,17968,0,116,2023-01-23
hbase,PR-4935,master,2,14233,1675050290,SUCCESS,1666d58eaeb09ca49da4161f67673118d122b973,75054.88,14806,0,66,2023-01-29
hbase,PR-4935,master,3,2409,1675069196,UNSTABLE,50389904c9ab35d77447357c0470d22638814c98,1715.2993,2318,2,12,2023-01-30
hbase,PR-5002,master,1,16274,1675129185,UNSTABLE,ef9441404af3c0bb1a4c9bd344d8d5a4b76efeef,84288.664,14802,0,66,2023-01-30
hbase,PR-5013,master,1,2409,1675777183,UNSTABLE,ff0048f211088726d3b9d9bfd28be94099c0fa93,5580.2544,3718,2,62,2023-02-07
hbase,PR-4782,master,1,14663,1675894506,UNSTABLE,d70022e144ccad4e36c9840c8342d818ff4eab34,77504.44,16992,2,126,2023-02-08
hbase,PR-5024,master,1,1950,1676345683,SUCCESS,eb2537e7a8a533a36540cfe3a0f65bf3586099f1,279.76996,2198,0,50,2023-02-13
hbase,PR-5027,master,1,15675,1676476187,SUCCESS,77d29bf118d306ed4f2013252a5a74a6adccecce,79436.42,14779,0,70,2023-02-15
hbase,PR-5027,master,2,13791,1677020419,SUCCESS,553cec445049d716856440c193d866c830c480d9,74720.54,14756,0,68,2023-02-21
hbase,PR-4799,master,7,19228,1677762012,UNSTABLE,ab870c0c3e75d0a1e341b194f27efe7bf858be61,80355.85,17714,0,114,2023-03-02
hbase,PR-4799,master,8,17166,1677781241,UNSTABLE,a8dbcefcd39862b2896cc03cf691d8609b6e13f6,89944.13,17713,1,114,2023-03-02
hbase,PR-4780,master,1,2130,1677837437,SUCCESS,8a960d3ccdbedd0bb637d87d0c6669020335e03a,140.5,656,0,0,2023-03-03
hbase,PR-4799,master,9,15477,1677848417,SUCCESS,8645e930f2e34c4a017c766b01ff5155eed29048,80769.4,17714,0,114,2023-03-03
hbase,PR-5094,master,1,36064,1678274389,ABORTED,9849cc169fe6252131b89c2df8744dc0fdb4872d,80915.625,15485,5,83,2023-03-08
hbase,PR-4544,master,2,2489,1678500626,SUCCESS,fb742807ea02d48dd64b3cf5c30810b5cac5bab8,3144.7014,2388,0,50,2023-03-10
hbase,PR-4545,master,3,2103,1678506922,UNSTABLE,79bbdeaa5107628c50b00ba6f2c75960e16ce1e5,2067.608,176,2,0,2023-03-10
hbase,PR-4545,master,4,1981,1678509627,SUCCESS,2805cf85be18696cc09f616def9874c71c7546bc,2041.855,178,0,0,2023-03-10
hbase,PR-5138,master,1,15776,1679574591,UNSTABLE,a5f2691b7175d091c7c6c24d449045b3e2286eee,79608.18,15421,1,72,2023-03-23
hbase,PR-4799,master,10,2862,1679662541,UNSTABLE,e70cc6644f671074e693eec181635cfb5baa4264,6157.656,3028,4,50,2023-03-24
hbase,PR-4799,master,11,3973,1679667066,UNSTABLE,af0181bf6a20b6edd572d63f5a2a567a80088baf,7201.6284,5344,10,62,2023-03-24
hbase,PR-4799,master,12,17144,1679684410,UNSTABLE,cf7b3d2d536beec2a4b7dae9a85873c84118df96,86287.48,17800,2,122,2023-03-24
hbase,PR-5142,master,1,15868,1679891082,UNSTABLE,ff20959bb30c022efed49a855dc977dacd67aa39,79368.15,14865,1,72,2023-03-26
hbase,PR-5142,master,2,16316,1679906952,UNSTABLE,f709319457b43fca6de576d60f5a5e004da4116c,85888.79,14877,1,72,2023-03-27
hbase,PR-4799,master,13,16207,1679923524,SUCCESS,1a7d728b3cae60df967dd4fef899a8db3d662ef9,83380.336,17914,0,122,2023-03-27
hbase,PR-4799,master,14,14713,1680241514,SUCCESS,160f48435281c5479c4ea5ea8cbabc6815846607,77911.086,17908,0,122,2023-03-31
hbase,PR-4720,master,3,36037,1680256820,ABORTED,9248037136a75148c60aa803e19df44c9f315cf4,86700.81,15451,3,72,2023-03-31
hbase,PR-4799,master,15,14966,1680271516,SUCCESS,55e55ea3c03a363732779118f3c5a229b819438c,78880.89,17912,0,122,2023-03-31
hbase,PR-4720,master,4,20721,1680529095,UNSTABLE,d167868598dfb2651b530b1f2732f4aea92fdb1e,93020.74,15450,6,72,2023-04-03
hbase,PR-5175,master,1,36025,1681380292,ABORTED,7b002f4c9ffe59a1ed35caf4adda91064d3df1d8,95771.875,15028,6,73,2023-04-13
hbase,PR-5177,master,1,36063,1681387187,ABORTED,b4956823c3ef7e0a7ef546522daade44b1786ac2,80687.59,15040,4,73,2023-04-13
hbase,PR-4891,master,4,15193,1683798922,UNSTABLE,f08e679b3e2b1f11bb0bde1ab477ced9a8fe0917,77872.65,15367,1,70,2023-05-11
hbase,PR-4891,master,5,14795,1684204820,UNSTABLE,c6097e18dd7112654acdf5a99371db316b7fb4c4,78613.836,15633,1,80,2023-05-15
hbase,PR-5243,master,1,1887,1684397386,UNSTABLE,7a28b5b13ffc4a7edd631db8ce9f7903d555a25d,90.537994,34,0,0,2023-05-18
hbase,PR-5243,master,2,1837,1684467663,UNSTABLE,7a28b5b13ffc4a7edd631db8ce9f7903d555a25d,133.574,61,8,0,2023-05-18
hbase,PR-5243,master,3,1932,1684488238,SUCCESS,7a28b5b13ffc4a7edd631db8ce9f7903d555a25d,166.377,68,0,0,2023-05-19
hbase,PR-5252,master,1,14353,1684901689,UNSTABLE,a380e0e6f7952c82716b58ea5075fad71028c1e7,76132.1,15385,1,80,2023-05-23
hbase,PR-5252,master,2,13991,1684916044,UNSTABLE,1e1aaa28473c05891a0b68fbd4ccc0c2615ec3c3,38218.73,8881,1,46,2023-05-24
hbase,PR-5252,master,3,14005,1684976989,SUCCESS,fcf98a0a127137f78b347acd189582a217fc8dcc,75568.586,15386,0,80,2023-05-24
hbase,PR-5252,master,4,14471,1685002190,UNSTABLE,a3d1eb143f37682c39f505266583a7e88023e179,76744.59,15388,0,80,2023-05-25
hbase,PR-5252,master,5,14648,1685347794,UNSTABLE,259d1bdefaee599f0eb214fa1af511c967a9b51a,77207.73,15507,1,82,2023-05-29
hbase,PR-5259,master,1,18958,1685435989,UNSTABLE,92b84dcdf03cc63ff5be4ff7731ec9a32a97b3f1,88140.24,15488,3,82,2023-05-30
hbase,PR-5260,master,2,14603,1685453990,UNSTABLE,96badc47a3a7d3469b0cb301d807745408a7b66b,77375.914,15522,18,82,2023-05-30
hbase,PR-5260,master,3,14616,1685495388,UNSTABLE,db1cc1d6e31cd670c707abcded040278a68a336a,77373.32,15544,16,82,2023-05-30
hbase,PR-5267,master,1,14880,1685887785,UNSTABLE,867c44ce1c92ba7328326b7a2ea7a4d10b9a2356,77275.77,15751,1,86,2023-06-04
hbase,PR-5252,master,6,16706,1686133199,UNSTABLE,87289066fa0a7227aa39b4ffade5b602a2a98cfa,81842.73,15530,2,82,2023-06-07
hbase,PR-5315,branch-2,1,1721,1688416490,SUCCESS,b0248fc9b33094f0d58f998215946bb39b879cab,1064.3915,960,0,2,2023-07-03
hbase,PR-5315,branch-2,2,2565,1688419190,UNSTABLE,383c362f1989d2b653e2004aa0e9bc6ef00c82e9,2174.015,3334,2,14,2023-07-03
hbase,PR-5316,master,1,15361,1688549992,UNSTABLE,df8a2ea3346876a3a80234b48fe19c2d782b5ec7,81158.33,15657,1,78,2023-07-05
hbase,PR-5316,master,2,16450,1688611026,SUCCESS,8e74efc5c44d2c64d0d37273b187eac82168e967,82879.91,15670,0,78,2023-07-05
hbase,PR-5316,master,3,15287,1688627478,UNSTABLE,f325a23f3aca3d0548fef76d0c05ef692a0a7493,80931.88,15667,1,78,2023-07-06
hbase,PR-5318,master,1,17753,1688633993,UNSTABLE,6f96d09e9cb7d0f84bd6a4adec89b76b6616f105,92831.836,15661,1,78,2023-07-06
hbase,PR-5318,master,2,15835,1688651875,UNSTABLE,6f96d09e9cb7d0f84bd6a4adec89b76b6616f105,80501.37,14765,0,76,2023-07-06
hbase,PR-5318,master,3,14795,1688693609,SUCCESS,6f96d09e9cb7d0f84bd6a4adec89b76b6616f105,80224.32,15662,0,78,2023-07-06
hbase,PR-5319,master,1,15033,1688902193,SUCCESS,907a2e77c6437c7b3b5f3459d270c54599c52b26,79127.4,16354,0,78,2023-07-09
hbase,PR-5319,master,2,15643,1689008394,UNSTABLE,05c58c28885df153d371577b4d342c448944f401,81385.28,17028,0,84,2023-07-10
hbase,PR-5319,master,3,17927,1689092394,UNSTABLE,aac6c9817c63ab8c39cd6bbe70704a5f3f8db2b6,90636.9,17025,4,84,2023-07-11
hbase,PR-5319,master,4,18347,1689161693,UNSTABLE,9a642e4d3a6c4c0ca6ce914208525810a92f69bd,90699.87,17028,0,84,2023-07-12
hbase,PR-5316,master,4,15232,1689560092,UNSTABLE,e5980f37274e05314675bcdb62d1dff35d477760,80355.18,15656,0,82,2023-07-16
hbase,PR-5316,master,5,15166,1689575326,SUCCESS,a14fa48f77428a1e9df547951be29dd5d5cc859f,80245.54,15656,0,82,2023-07-17
hbase,PR-5267,master,2,17282,1691249706,UNSTABLE,847fd0ca0755955ba68cff20d87f1d18a1234bb7,83834.234,15948,0,88,2023-08-05
hbase,PR-5267,master,3,15302,1691414111,UNSTABLE,2a1603db1df25a9081611fd36de0d2d625046288,79509.984,15845,1,88,2023-08-07
hbase,PR-4390,master,2,17107,1692068457,UNSTABLE,63bf30fb9ed65aad39d1055317a6c5a19641cba8,85774.85,15657,1,84,2023-08-14
hbase,PR-4390,master,3,15107,1692085566,UNSTABLE,19349b72aa4bad141a5b0b8a33c695e07d5c4b2c,80272.6,15654,4,84,2023-08-15
hbase,PR-5352,master,2,16987,1692092689,UNSTABLE,049a93c5e8a4982ef5cf10b5ecd4256339dad2e2,85577.44,15656,0,84,2023-08-15
hbase,PR-5352,master,3,16901,1692109678,UNSTABLE,69be7ea359111ff2fd5bb6ea05b1ceb58118f38f,85003.65,15671,1,84,2023-08-15
hbase,PR-4390,master,5,17731,1692150957,UNSTABLE,24b0c01adb97d52ac3b1aa37495751f5bcd7cd07,86777.695,15674,0,84,2023-08-15
hbase,PR-4390,master,6,15766,1692168690,UNSTABLE,91f855a048012fe2af7aab7d4b0e95cd946b1c80,81861.93,15673,2,84,2023-08-16
hbase,PR-5352,master,4,19125,1692175505,UNSTABLE,69be7ea359111ff2fd5bb6ea05b1ceb58118f38f,89326.766,15672,0,84,2023-08-16
hbase,PR-4390,master,7,14501,1692185330,SUCCESS,91f855a048012fe2af7aab7d4b0e95cd946b1c80,78293.766,15674,0,84,2023-08-16
hbase,PR-5365,branch-2,2,2449,1692656251,UNSTABLE,c7f720fbb548fe00f3a7139f62b9bf272b10303f,1502.2393,2384,2,12,2023-08-21
hbase,PR-5368,branch-2.5,1,13389,1692802192,UNSTABLE,19e7e15b4f63640c8d14dadd3b36b2340e98d89e,70407.72,14032,0,87,2023-08-23
hbase,PR-5371,HBASE-27389,1,15092,1692908989,UNSTABLE,1673ee7c8f590ff0c41dce23e3b17827c4567690,80841.914,16002,24,84,2023-08-24
hbase,PR-5260,master,4,19548,1693291813,UNSTABLE,724eb0ace244468b86560587659e10840b35dc4b,91191.97,15473,7,84,2023-08-29
hbase,PR-5371,HBASE-27389,4,15295,1693324195,UNSTABLE,518c333c96490641d3e4bac92a0078c3e52c93a9,82838.23,16021,2,84,2023-08-29
hbase,PR-5371,HBASE-27389,5,16966,1693389898,UNSTABLE,63934417102239ec64bd9dcbaac48f5fd22b500e,84994.89,16026,0,84,2023-08-30
hbase,PR-5352,master,5,14327,1694064003,UNSTABLE,2dcf7bb37fff24a9a1c6ebcbcf7c4137020f9e4d,78351.516,15489,2,84,2023-09-07
hbase,PR-5410,master,1,16003,1695053991,SUCCESS,d3abc1abd68bfffe61029173880143f41c7f88ca,82278.516,15632,0,84,2023-09-18
hbase,PR-5414,master,1,17542,1695198594,UNSTABLE,0c12ee4ee771533bc678618786001a7cf1705e5a,86528.18,15625,1,84,2023-09-20
hbase,PR-5428,master,1,16392,1695351589,SUCCESS,0dc040f9288110746de521c36c71b798d560c6aa,83069.13,15644,0,84,2023-09-21
hbase,PR-5428,master,2,17441,1695367983,UNSTABLE,4f1cca21eacfaef6c3472a3d4431a1f0a024cf35,90042.99,15642,2,84,2023-09-22
hbase,PR-5428,master,3,15171,1695807902,UNSTABLE,40b60de0b519321cf48f6c4d05ca8687b7b69c8b,80334.89,15518,1,82,2023-09-27
hbase,PR-5428,master,4,15904,1695823075,UNSTABLE,8ac11d8aff3ccc54853c1c010f0627202a20f292,80888.13,15507,1,82,2023-09-27
hbase,PR-5252,master,7,16620,1696666832,UNSTABLE,5a47c279b70c402e0c527adfc1665e70f556eb55,84917.53,15340,5,82,2023-10-07
hbase,PR-5428,master,7,3482,1696756797,UNSTABLE,d445f694619e800f07c02b6c3075cfba3485795b,1164.1926,2282,2,12,2023-10-08
hbase,PR-5260,master,6,14807,1696845937,UNSTABLE,5f2cab3ae1daaf9207eba58ca4be4046f0065716,78612.46,15300,16,82,2023-10-09
hbase,PR-5464,master,1,16178,1697507693,UNSTABLE,ac951d08cf487263837eb067c5d66bf71b68419b,84751.69,15263,8,82,2023-10-16
hbase,PR-5477,master,1,16244,1698205189,UNSTABLE,500875474ccdd5268386ec268a25733385e75f3f,83347.08,16359,3,88,2023-10-24
hbase,PR-5477,master,2,17892,1698221434,UNSTABLE,ae45cb093b6f5fca0bc3a9d52a66f882645cf8f4,86475.94,16363,3,88,2023-10-25
hbase,PR-5477,master,3,16649,1698558595,UNSTABLE,39bf38a357c60621ea1633d7aa5889e79406f54f,83628.91,16632,2,90,2023-10-29
hbase,PR-5487,branch-2,1,14315,1698734690,UNSTABLE,2c881f6908199def52c65efb8053a6e2ea8e8023,75176.375,15632,0,85,2023-10-31
hbase,PR-5513,master,1,17008,1699561201,UNSTABLE,8e0494b74c57594aed227e9b6d8f1ee8bd63e23e,94686.34,15557,53,82,2023-11-09
hbase,PR-5513,master,2,16048,1699578210,UNSTABLE,f3eb95da506dd360cbd87ff05c653a5181e2e649,89222.664,15566,48,82,2023-11-09
hbase,PR-5514,master,1,1827,1699795198,UNSTABLE,ef1fadb961419e7fa3c0142ab5b4f2855d2ba527,426.154,2774,6,50,2023-11-12
hbase,PR-5518,master,1,15225,1699868099,UNSTABLE,356628ae8f070f16333cb05f8e0801ab2cb90574,79567.11,16486,6,82,2023-11-13
hbase,PR-5521,branch-2.5,1,13389,1699986902,SUCCESS,596f8d12acb6e2f6ddb8737338ae70cd47dfc890,69281.1,14006,0,87,2023-11-14
hbase,PR-5521,branch-2.5,2,13396,1700000292,SUCCESS,798612f8bbfdc94c901406a9d8c958a31bcc2022,69143.87,14006,0,87,2023-11-14
hbase,PR-5550,master,1,20142,1701252604,UNSTABLE,174255610d62e9902758a4686ac0d4fa29d1b015,93151.26,15751,14,82,2023-11-29
hbase,PR-5566,master,1,22918,1701905103,UNSTABLE,c059424a99ad1241296c90a8674c4dd742883435,105223.62,20469,1,171,2023-12-06
